"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LOC613206",-0.181059999999999,6.85025,-1.64229547691434,0.128583586947895,0.203910488532631,-6.52761438844455
"CPSF3",-0.126633333333332,10.93735,-1.64226969767715,0.128588981220243,0.203910488532631,-6.5276514394897
"ATG9A",0.1153,10.1045833333333,1.64220095315112,0.128603366903208,0.203916131693469,-6.52775024039586
"MYH3",-0.168743333333333,6.48340833333333,-1.64199530973734,0.128646408954561,0.203955844499283,-6.52804577991363
"NEUROD4",-0.160416666666667,6.045995,-1.64197781743083,0.128650070757751,0.203955844499283,-6.5280709178661
"HDAC9",0.16568,7.65554,1.64126417423328,0.128799541997604,0.204175622757585,-6.52909634585814
"FOXP1",0.146013333333334,6.56596666666667,1.64116036522695,0.128821297396336,0.204192923343089,-6.52924548557806
"KBTBD12",-0.144429999999999,5.961855,-1.64109246251738,0.128835529620874,0.204198297137048,-6.52934303654485
"TATDN1",-0.1371,9.19070666666667,-1.64099573414173,0.128855806029348,0.204213248969769,-6.52948199504582
"OR4D5",-0.209393333333335,6.68768666666667,-1.64030343923555,0.129001008788308,0.204426167397476,-6.53047638985594
"VWA2",-0.129426666666667,7.09683,-1.63963479949429,0.129141387465569,0.204631405984059,-6.53143656460647
"ZNF408",-0.127353333333333,7.94701666666667,-1.63935454584468,0.129200265953501,0.204707479512765,-6.53183894136748
"CILP",-0.130763333333333,6.44186166666667,-1.63913448656582,0.129246514844786,0.204763531341412,-6.53215486415593
"PRDM5",0.122266666666668,7.10117666666667,1.63875577372778,0.129326141536956,0.204872449298261,-6.53269849362915
"PDCD1LG2",-0.148930000000001,6.675605,-1.63867093454067,0.12934398544189,0.204883483752108,-6.53282026692492
"TSHR",0.11197,5.50999833333333,1.63852051035973,0.129375628942483,0.204901461059148,-6.53303616771348
"TMEM252",-0.178030000000001,5.91528166666667,-1.6385135500841,0.129377093284241,0.204901461059148,-6.53304615736428
"COL1A2",-0.146863333333333,7.21868833333333,-1.63832478002248,0.129416813375926,0.204947133870528,-6.53331707743797
"PRPF40A",-0.123833333333334,10.8127833333333,-1.63822288457645,0.129438258208104,0.204963860357444,-6.53346330841217
"ENGASE",0.111683333333332,8.36645166666667,1.63763971150055,0.129561052796578,0.205141056609562,-6.53430011816109
"MIR206",0.137570000000001,5.34847166666667,1.63746512318295,0.129597834638487,0.205182045862581,-6.53455060402319
"CTF1",-0.150073333333335,8.53262333333333,-1.63741232753875,0.129608959314164,0.205182410668485,-6.53462634793893
"SSC5D",0.140736666666667,7.94812166666667,1.63724105580893,0.129645054134508,0.205218064924605,-6.53487205476975
"PRDM10",-0.118656666666666,9.03651166666667,-1.6372020600385,0.129653273576398,0.205218064924605,-6.53492799600494
"CCK",-0.153306666666666,6.98460666666667,-1.63707666363788,0.129679707473833,0.205242656349762,-6.535107877432
"PRMT6",-0.154203333333333,8.74299166666667,-1.63678404511689,0.129741410774177,0.205323059450538,-6.53552760670365
"GMCL2",-0.190509999999999,3.89672166666667,-1.63667141285776,0.129765168005929,0.205343402304122,-6.53568915316891
"TNNT2",-0.108803333333334,7.31651833333333,-1.6360543924483,0.129895382774156,0.20552126076645,-6.53657401435721
"ZNF14",0.223210000000003,7.358965,1.63603541875929,0.129899388773698,0.20552126076645,-6.53660122105979
"ADGRE1",0.134953333333334,6.33700333333333,1.63582170692239,0.129944518248782,0.20557539325473,-6.53690765288296
"TM9SF2",0.118400000000001,13.0558333333333,1.63572659522241,0.129964607418184,0.205579798491663,-6.53704402143206
"GSC2",-0.141096666666664,8.63214833333333,-1.63570516831232,0.129969133515994,0.205579798491663,-6.53707474208082
"RPS2P32",0.123246666666667,9.78103666666667,1.63558695284051,0.129994107180006,0.205602033475667,-6.53724422808591
"FAM71B",-0.137896666666667,6.05004166666667,-1.63535598091365,0.130042913499115,0.205653359177268,-6.53757535190968
"EPHA4",-0.175330000000001,8.534565,-1.63533003580579,0.130048396931149,0.205653359177268,-6.53761254531064
"LGALS14",-0.170616666666668,5.680285,-1.63521262929642,0.13007321305045,0.205675333271109,-6.53778084796656
"SNORA65",0.197740000000001,8.55824,1.634759899568,0.130168945353793,0.205793832409812,-6.5384297686056
"NAA10",-0.12143333333333,11.3313166666667,-1.63475487713464,0.130170007725289,0.205793832409812,-6.53843696690058
"FAM173B",0.193513333333332,7.61095333333333,1.63451979177488,0.130219742788829,0.205841991636892,-6.5387738828448
"AFG3L2",-0.151390000000001,9.64944166666667,-1.63450757308472,0.130222328254942,0.205841991636892,-6.5387913934264
"KU-MEL-3",-0.172093333333334,6.03254,-1.63419203383248,0.130289111847489,0.205930272955322,-6.53924356443926
"ABCB10",-0.110233333333332,10.1389166666667,-1.63376505145128,0.130379530455224,0.20605589297589,-6.53985534970799
"SUCO",-0.143476666666665,9.63067166666667,-1.63359772713347,0.130414978490116,0.206094621990506,-6.54009506727933
"RPS14P3",0.121083333333333,9.358175,1.63342163454195,0.13045229329886,0.206136294319216,-6.54034733053638
"MAGEA8",-0.165556666666664,8.83109166666667,-1.63283311010377,0.130577072709583,0.206302384884131,-6.54119030669156
"MAFA",-0.168889999999998,7.98190166666667,-1.63282256099811,0.130579310300718,0.206302384884131,-6.54120541506597
"ZNF385C",0.124113333333335,6.65143333333333,1.6321502721432,0.130721980662197,0.206510466682756,-6.54216814057977
"NXPE2",-0.133246666666666,4.57430333333333,-1.63134343234068,0.130893386621727,0.20675076419175,-6.54332322447356
"DICER1-AS1",0.122273333333334,6.45638,1.63133092603531,0.130896045036765,0.20675076419175,-6.54334112593675
"PRSS35",0.138286666666668,6.21820333333333,1.63121258272781,0.13092120315806,0.206760551970972,-6.54351051780032
"SIDT1",0.15771,5.908025,1.63119849696879,0.13092419787649,0.206760551970972,-6.54353067909
"FPGS",0.112833333333334,9.60221333333333,1.63088621842373,0.130990605741141,0.20684808154009,-6.54397762360705
"LGI3",0.107910000000001,7.58270166666667,1.6304171545974,0.131090410806984,0.206988329740001,-6.54464886654687
"SNORA14A",0.23657,7.46469833333333,1.6303642021747,0.131101681976535,0.206988773438348,-6.54472463546131
"ZC3H8",-0.142196666666665,8.218805,-1.62990321861124,0.131199840625855,0.207126387120483,-6.54538418702611
"DNALI1",-0.116486666666666,7.26053333333333,-1.62979282168054,0.131223357411974,0.207142285167096,-6.54554212032225
"ABCC9",-0.143946666666668,4.67777666666667,-1.62973134452781,0.131236454905952,0.207142285167096,-6.54563006638881
"BTBD10",0.146333333333336,10.1862,1.62970106698087,0.131242905856375,0.207142285167096,-6.54567337915021
"MRPL22",-0.152299999999999,9.08300333333333,-1.62933275789633,0.131321400404899,0.207248806370526,-6.54620021471389
"IGHV7-81",0.151579999999999,6.26581333333333,1.62918384601001,0.131353148478293,0.207272350194322,-6.54641320009252
"KRTAP5-AS1",-0.217943333333332,6.62795166666667,-1.62915954930842,0.131358329187609,0.207272350194322,-6.54644794999583
"PEX10",0.173873333333336,10.09773,1.6289827608515,0.131396030665865,0.207301965944159,-6.54670078882052
"SLC6A13",0.127163333333336,6.76965833333333,1.62896831543166,0.131399111683199,0.207301965944159,-6.54672144758794
"ZNF22",-0.152026666666664,8.81754333333333,-1.62890466054697,0.131412689189351,0.207306021290915,-6.5468124807427
"MIR494",-0.192486666666666,5.50789,-1.62876775632373,0.131441894882409,0.207334727656222,-6.54700826074008
"EFHD1",0.13703333333333,8.06194666666667,1.62852875651382,0.131492894294906,0.20739780346288,-6.54735001844386
"CMTM4",-0.131196666666666,8.34823166666667,-1.6280663680068,0.131591611496527,0.207529894164083,-6.54801112346838
"C11orf95",-0.172463333333335,9.28998166666667,-1.62803327434946,0.131598679303475,0.207529894164083,-6.5480584350732
"ZC3HC1",-0.119063333333335,9.103845,-1.62796392087145,0.131613492201105,0.207535876767884,-6.54815758280445
"ADAMTS14",-0.179039999999997,7.06401333333333,-1.62764546812356,0.131681527984442,0.207625776313017,-6.54861280959719
"LINS1",-0.202483333333333,8.200185,-1.62743874568019,0.131725709777306,0.207678052732779,-6.54890828917858
"VRK2",-0.126899999999996,10.16535,-1.62722660617455,0.131771062932285,0.207732167009848,-6.54921148772675
"SOX3",-0.176753333333334,9.23435,-1.62640389794553,0.131947079502178,0.207992240989623,-6.55038710692599
"MRPS28",-0.186363333333331,8.240745,-1.62592972143809,0.132048622705004,0.208134886603569,-6.55106452160036
"GNMT",-0.164276666666666,6.83672166666667,-1.6257666937029,0.132083550433833,0.208172517897139,-6.55129739711109
"SMG9",-0.143100000000002,10.49705,-1.62535078943372,0.13217269238495,0.208279967211888,-6.55189142689357
"WNT1",-0.153526666666668,8.47887,-1.6253454204533,0.132173843480752,0.208279967211888,-6.55189909471692
"LY86-AS1",-0.163673333333331,7.68785,-1.62525200626759,0.132193872660998,0.208294101706454,-6.55203250367912
"SNORD114-26",-0.108703333333333,4.52993833333333,-1.62409149646915,0.132442923918533,0.208669067180998,-6.55368948663282
"MIR129-2",-0.11034,4.70670333333333,-1.62342936169662,0.132585206705262,0.208875766046584,-6.55463456073801
"PHF20L1",0.121103333333334,9.719315,1.62336188803062,0.132599713344272,0.208881147635164,-6.55473085352981
"LRIF1",0.206326666666671,9.65422,1.62323093744702,0.132627871327148,0.208908031159614,-6.55491772826379
"JSRP1",-0.134303333333332,9.07301166666667,-1.62298666435404,0.132680410862108,0.208973311438112,-6.55526629658083
"DLC1",-0.156753333333331,8.31765,-1.62277716250688,0.132725486233534,0.209013591559432,-6.55556522196192
"TTTY11",-0.154273333333333,4.31281333333333,-1.62276464118317,0.132728180686567,0.209013591559432,-6.55558308712166
"GABRR1",0.132893333333335,6.19983666666667,1.62248995492284,0.132787302324976,0.209089210934587,-6.55597498232912
"AMZ1",-0.118243333333332,7.95814833333333,-1.62239833543872,0.1328070270545,0.209102787790039,-6.55610568687609
"IGF1R",-0.134733333333335,11.6300666666667,-1.62220528796223,0.132848596639837,0.20915075391747,-6.5563810739416
"USP51",-0.124773333333334,6.64384333333333,-1.62194723174892,0.132904182697985,0.209220777075715,-6.5567491661029
"TEX44",-0.164369999999999,6.36892166666667,-1.62181261085324,0.132933188567109,0.209235201580227,-6.5569411754492
"PRR7",0.12149,9.47869166666667,1.62180158483678,0.132935564516778,0.209235201580227,-6.55695690138603
"PDE10A",-0.120343333333333,7.338535,-1.62168027523085,0.132961707482549,0.209258861763711,-6.55712991575586
"RNF169",0.11956,10.07792,1.62150057708954,0.133000441865538,0.209302333062796,-6.55738619046911
"HGS",-0.119133333333329,10.5816666666667,-1.62124308469839,0.133055962330846,0.209372211090246,-6.55775338019874
"C19orf71",-0.130946666666665,8.55966,-1.62107066124427,0.133093151665425,0.209413234625449,-6.55799923970817
"FCER2",-0.126346666666666,6.56235,-1.6209679988521,0.133115298862939,0.209423110007338,-6.55814561890439
"SNORA70C",-0.135509999999999,6.726825,-1.62093848321505,0.13312166682637,0.209423110007338,-6.5581877021508
"BCL2L14",-0.126393333333333,6.41268333333333,-1.6207395943121,0.133164583870201,0.20947312892436,-6.55847126464025
"TMEM121",-0.135979999999998,8.87906,-1.62013797316211,0.133294478330878,0.209659946958723,-6.55932888533418
"RIOK2",-0.214910000000001,9.853955,-1.61959602165148,0.133411585256603,0.209826621855771,-6.56010127800892
"TSPOAP1",-0.135993333333335,7.46993666666667,-1.61927272138939,0.13348148836027,0.209919034049542,-6.56056197170752
"CEACAM16",-0.150423333333333,7.503105,-1.61920735945477,0.133495624661204,0.209923736734501,-6.56065510371923
"FGG",0.127843333333333,4.13046166666667,1.61899590053165,0.133541367457448,0.209978136140723,-6.56095638851303
"AFM",-0.150643333333331,4.905735,-1.6185293066196,0.133642349913281,0.210119377098818,-6.56162110152776
"CYP2F1",-0.176506666666666,6.46753,-1.61828680425186,0.13369485998296,0.210184390060022,-6.56196652546023
"KERA",-0.136073333333332,4.70385,-1.61818247521636,0.133717456384194,0.210202368211328,-6.56211512344696
"TCEA3",0.158496666666669,6.65058833333333,1.61767173979125,0.133828124024868,0.210358778825268,-6.56284248909786
"STXBP5L",-0.123443333333332,4.89495833333333,-1.61758109397942,0.133847773851424,0.210359979760259,-6.56297156784434
"CNTNAP4",-0.123199999999999,5.25469333333333,-1.61756516851914,0.133851226369701,0.210359979760259,-6.56299424508247
"CCDC116",-0.128170000000002,7.68183166666667,-1.6172982192539,0.133909110612171,0.210433390844358,-6.56337434997421
"EMID1",-0.129843333333334,8.03934166666667,-1.61675412336729,0.134027158519586,0.210601326844475,-6.56414895970305
"CHID1",-0.119309999999999,9.748055,-1.61603226624516,0.134183915233671,0.210830054184614,-6.5651763932783
"HCRT",-0.135119999999999,7.51443333333333,-1.6159432246845,0.134203262460796,0.210842863295515,-6.56530310826349
"MLN",-0.13675,7.58534833333333,-1.6157774429293,0.134239290580105,0.210864430666426,-6.56553902067607
"MLLT11",-0.113766666666663,12.61005,-1.61577702155675,0.134239382164726,0.210864430666426,-6.5655396202828
"TNK1",0.127416666666666,7.639605,1.61561556378161,0.134274478792455,0.210901970942965,-6.56576936513044
"INPP5B",0.137829999999996,9.781475,1.61541932818425,0.134317146071067,0.210947597926111,-6.56604857765897
"MSANTD4",-0.18439666666667,9.15918833333333,-1.61537894168414,0.134325928742054,0.210947597926111,-6.56610603872432
"DAND5",-0.192709999999998,7.19924166666667,-1.61522030715959,0.134360431174071,0.210984188822115,-6.56633173200616
"NCOR1",0.117699999999999,10.7505166666667,1.61508036238046,0.134390875131924,0.211014401186716,-6.56653082354915
"CSN1S2AP",-0.152839999999999,4.33888333333333,-1.61501670062133,0.134404726289216,0.211018557430069,-6.56662138801422
"ZSWIM5",0.110263333333336,7.88642166666667,1.61491880618694,0.134426028046252,0.211034409620998,-6.56676064717228
"ATP13A5",-0.155113333333334,5.52596666666667,-1.61485910287831,0.134439020901423,0.211037216174146,-6.56684557520489
"WDR6",0.111333333333334,11.0128666666667,1.61412871973876,0.134598059097837,0.211269259525682,-6.56788438899973
"LOC100129534",-0.129176666666666,7.89528833333333,-1.61395987267718,0.134634848473356,0.211271731184198,-6.56812449647056
"AP4E1",-0.158200000000001,8.60415,-1.61395633870213,0.13463561857086,0.211271731184198,-6.56812952176254
"SUDS3",0.126699999999996,10.2696833333333,1.61391829403767,0.134643909226141,0.211271731184198,-6.56818362062325
"ARMC4",-0.117646666666666,6.10844,-1.6139155645222,0.134644504056702,0.211271731184198,-6.56818750191713
"COL6A1",-0.11469,9.61999833333333,-1.61372508413026,0.134686020272429,0.211319269061223,-6.56845834962373
"AZI2",0.109866666666662,11.0459,1.61349250091934,0.134736728299481,0.211381219557886,-6.5687890373149
"PMS2P1",0.113666666666665,11.1532333333333,1.61336049782314,0.134765515221945,0.211404278413898,-6.5689767066989
"SSBP3-AS1",-0.118910000000001,7.150415,-1.61332216628685,0.134773875486655,0.211404278413898,-6.56903120103311
"AEBP1",0.142033333333341,9.31391333333333,1.61284562345499,0.134877849542805,0.21154975168964,-6.56970861504769
"TMEM272",-0.11092,6.89950666666667,-1.6127256648408,0.134904033720601,0.211567474078399,-6.56987911881247
"TSPAN33",0.145406666666666,8.67508333333333,1.61269093460238,0.13491161535954,0.211567474078399,-6.56992848134183
"MORF4L1",0.124866666666664,10.9079,1.61259516371259,0.134932524164333,0.211582645917164,-6.57006459831558
"TEX13A",-0.124533333333332,6.39639,-1.61250086994187,0.13495311326877,0.211597313961373,-6.57019861100461
"LAX1",0.115859999999999,6.17766333333333,1.61198455353108,0.135065900302469,0.211743194168089,-6.57093232690712
"C1orf147",-0.125783333333334,6.63448166666667,-1.61197202400368,0.135068638352735,0.211743194168089,-6.57095013029208
"ST3GAL6",-0.140733333333333,8.38062,-1.61182682224413,0.135100372538857,0.211775315555291,-6.57115644330072
"APOA4",-0.12094,7.36477333333333,-1.61173172207541,0.135121160459585,0.211781318327261,-6.57129156215998
"TSNARE1",0.113596666666667,7.71594833333333,1.61170642225407,0.135126691214755,0.211781318327261,-6.57132750745808
"CNRIP1",-0.106506666666665,9.05029333333333,-1.61164684201606,0.135139716746134,0.211784109269153,-6.57141215605923
"UGGT2",0.118129999999999,9.73482833333333,1.61135296443709,0.135203980918332,0.211867191664519,-6.57182965415899
"TRIM50",-0.183253333333333,7.16767,-1.61116048060735,0.135246087213058,0.21191554131204,-6.57210308134701
"MIR149",-0.165993333333334,8.04237333333333,-1.61057529295804,0.135374169256607,0.212098586122531,-6.57293422796842
"FBXL5",0.1258,11.3180666666667,1.61035364313407,0.135422710373807,0.212156989451029,-6.57324899009059
"SCN4A",-0.153129999999999,7.52259166666667,-1.61024999581938,0.135445414297924,0.212174909164693,-6.57339616912094
"DUOXA2",-0.117143333333333,6.560825,-1.6096708529363,0.135572337062197,0.212356070877363,-6.5742184430336
"ERF",0.16154,9.39120666666667,1.60892054848297,0.135736926485227,0.212596197374035,-6.5752834613538
"LIPK",0.224593333333334,4.44150666666667,1.60847915592787,0.135833833977161,0.212730286805741,-6.57590985129504
"SEC61B",0.122533333333335,11.7113333333333,1.60834387416193,0.135863547191712,0.21275912927652,-6.57610181128686
"TAGAP",-0.111333333333334,6.03385,-1.60817160761578,0.135901391995631,0.21280069977101,-6.57634623685425
"ABCA10",-0.119216666666667,5.19275166666667,-1.60809463206005,0.135918305557647,0.212809490969551,-6.57645545068184
"DHX29",-0.111566666666667,10.85335,-1.60786870575771,0.135967958219536,0.212869536584101,-6.57677597884633
